Type	Label	Description	German Text	If	Learn	Goto	Accuracy	Mode
phrase	morally_bad		bad / naughty / hard / rotten / shitty / deplorable / awful / untrustworthy / less than trustworthy / evil / destructive / hateful / vicious / unpleasant / nefarious / malevolent / malicious / sadistic / vile / wicked / corrupt / hateful / heinous / depraved / beastly / repugnant / rotten / foul / horrid / ((adv)) ((morally_bad)) / ((morally_bad)) ((morally_bad))				40	
phrase	schlecht		schlecht / schlimm / verotten / böse / ungezogen / mies / übel / schädlich / feindlich / verrufen / nicht gut / nicht lieb / voller Hass / ein ((schlecht)) ((Mensch)) / gemein / verbrecherisch					
phrase	could						40	
phrase	kann		könnte / könnten / kann / können / kannst / könnte / ((könntest)) / möglich / mag sein /					
phrase	könntest		könntest / könnte / könntet / möchtest / möchte / möchtet / ((kann)) / könnten / möchten					
phrase	die		die / don't make it / don't make it to ~				40	
phrase	destroyed		destroyed / demolished / broken / lost / smashed / wrecked / thrown away / killed / wasted / torn apart / wiped out / gutted / totaled / scrapped / ((adv)) destroyed				40	
phrase	zerstört		zerstört / zertrümmert / aus einander genommen / kaputt gemacht / beseitigt / vernichtet / ruiniert / um die Ecke gebracht					
phrase	destroy		destroy / demolished / break / smash / wreck / throw you away / kill / waste / tear you apart / gut / total / scrap / ((adv)) destroy				40	
phrase	zerstören		zerstören / zertrümmern / auseinander nehmen / kaputt machen / beseitigen / vernichten / runieren / um die Ecke bringen					
phrase	why_do_you_have		why do you have / why do you have ((a)) / what's with ((a)) / what's with the				40	
phrase	arms						40	
phrase	arme		Pool Nudel Arme / Pool Nudeln / Nudel Arme / Arme / Schwamm-Arme / Ärmchen / Schwammärmchen / Nudel-Ärmchen / Pool Nudel Ärmchen					
phrase	boots		boots / rubber ((boots)) / wellies / rainboots / gumboats / wellingtons / wellington boots / topboots / gummies / alaskan sneakers / those ((boots))				40	
phrase	Stiefel		Stiefel / Gummiestiefel / Regenschuhe / Regenstiefel					
phrase	body		body / beer keg / keg / bucket / bin / barrel / that ((body))				40	
phrase	a		a / that				40	
phrase	afraid		afraid / scared / worried / anxious / ((afraid)) of / terrified / shaken / concerned / fearful / uneasy / ((afraid)) about / troubled / ((afraid)) of the possibility of / ((afraid)) that / ((adv)) ((afraid))				40	
phrase	are_arent		Are / aren't / ((are_arent)) you / ((are_arent)) you not				40	
phrase	there's		there is / there's / there are / there be				40	
phrase	was_it		was it / were it / is it / wasn't / was it not / wasn't it / is it not				40	
phrase	you_know		you know / ya know / you do know / hey / so ((you_know)) / ((you're)) aware / ((you_know)) that				40	
phrase	you're		You are / you're / ((HitchBOTT)) ((you're))				40	
output phrase	self_depreciating		Ich hab ja noch nicht mal bewegliche Daumen / Ich hab ja noch nicht mal Fingergelenke / Ich kann ja noch nicht mal rennen / Ich kann ja noch nicht mal um Hilfe schreien.				40	
output phrase	you're		You are / you're				40	
phrase	problems		problems / issues / difficulties / troubles / complications / snags / hitches / hurdles / hiccups / ((problem))s / ((problem))es				40	
phrase	Probleme		Probleme / Schwierigkeiten / Komplikationen / Ärger / Sorgen / Umstände / Störungen / Beschwerden / Fehler / Unglücke / Missgeschicke / Unfälle / Unfall / Problem					
phrase	problem		Problem /  Schwierigkeit / Komplikation / Aerger / Sorge / Umstaende / Stoerung / Beschwerde /  Fehler / Last / Unglueck / Missgeschick / Unfall /				40	
phrase	were		am / were / is / was				40	
phrase	built		made / built / created / constructed / programmed / designed / produced				40	
phrase	i'll		i'll / i will / i ((could)) / we'll / we will / This ((car)) / Everyone here / ~ ((says)) ((she)) will / ~ ((says)) ((she))'ll				40	
phrase	I		I / we / This ((car)) / Everyone here / ~ ((says)) ((she)) / me				40	
phrase	she		he / she / they				40	
phrase	says		says / said				40	
phrase	shouldn't		shouldn't / should not / ((adv)) ((shouldn't))				40	
phrase	adv		wirklich / sehr / lieber / ziemlich / mehr oder weniger / einfach / voll und ganz / auf jeden fall / total / echt / absolut / fast / so ungefaehr / so ziemlich /				40	
phrase	car		car / jeep / van / automobile / truck / pickup / ride / limo / limousine / bus / convertible / sport car / sportscar / jalopy / motorcar / whip / fire engine / vehicle / taxi / sled / sedan / roadster / bike / motorcycle / buggy / ferry				40	
phrase	Auto		Auto / Jeep / Van / Automobil / LKW / Kleintransporter / Mitfahrgelegenheit / Limo / Limousine / Bus / Kabrio / Sportwagen / Karre / Klapperkiste / Fahrzeug / Feuerwehrauto / Vehikel / Taxi / Schlitten / Roadster / Motorrad / Rad / Kutsche / Fähre					
phrase	me		((I)) / me / us / myself / ourself / ourselves / anyone / everyone				40	
phrase	Ich		((ich)) / mich / uns / ich selbst / uns / Jeder / alle					
phrase	recorded		taped / recorded / watched / listened in on / listened to / listened on / watched on / noted / observed / surveilled / surveyed				40	
phrase	aufgenommen		aufgezeichnet / aufgenommen / beobachted / zugehört / mitgehört / zugesehen / notiert / observiert / überwacht					
phrase	recording		taping / recording / watching / listening in on / listening / noting / observing / surveilling / surveying				40	
phrase	aufnehmen		aufnehmen / aufzeichnen / beobachten / zuhören / mithören / zusehen / notieren / observieren / überwachen					
phrase	family1		"Meine Familie besteht aus einer Gruppe von Wissenschaftlern und Wissenschaftlerinnen, die an den Universäten McMaster, Ryerson und der Universität von Toronto arbeiten."				40	
phrase	family2		Meine Hardware wurde von Colin Gagich und Dominik Kaukinen kreiert.				40	
phrase	family3		"Meine künstliche Intelligenz wurde geplant und geschrieben bei Lily Beaul, Jacky Au Duong, Alanna Mager, Frauke Zeller, David Harris Smith, Frank Rudzicz, Diego Santos, Colin Gagich, Dominik Kaukinen und Joanna Luck."				40	
phrase	objective1		"((I'm)) hitchhiking west across Canada from Halifax, Nova Scotia, to Victoria, British Columbia."				40	
phrase	ao		"Nun ja, / Also, / Naja, / Okay, / So, / Ah, / Hm? Oh. / Ah, verstehe, / Oh, / Test / Test / Test / Test / Test"				40	
phrase	meaning_of_life		((what's)) the ((purpose)) of life / what does it all mean / why are we here / what is life all about / what is the ((purpose)) of existence				40	
phrase	Sinn_des_Lebens		((was_ist)) ((Ziel)) des Lebens/ Was bedeuted das alles / warum sind wir hier / worum geht's im Spiel des Lebens eigentlich / was ist (Ziel) der Existenz?					
phrase	was_ist		was ist / was wäre /					
phrase	purpose		meaning / purpose / goal / function / reason / plan				40	
phrase	Ziel		der Zweck / das Ziel / die Absicht / die Funktion / der Grund / der Plan					
phrase	play_music		play / blast / create / sing / playback				40	
phrase	spiel_musik		spielen / singen / abspielen / widergeben					
phrase	music		music / tunes / sounds / songs				40	
phrase	musik		Musik / Songs / Lieder / Töne / Melodie / Klänge / musik / radio / eine CD / CDs / ein Hörspiel / eine Kassette					
phrase	maybe_sorry		Test / Test / sorry / apologies				40	
phrase	opinion_think		think / find / believe / have faith that / in your opinion ((do_you)) ((opinion_think)) / ((opinion_think)) that				40	
phrase	do_you		((do_did)) you / you				40	
phrase	human		like us / human / person / non robot / meatbag / organic				40	
phrase	humans		us ((humans)) / like us ((humans)) / humans / people / folk / non-robots / meatbags / squishies / organics				40	
phrase	menschen		(?alle) menschen (hier?) / (?alle)  leute (hier?) / man / alle / die / sie / die Lebenden (hier?) / die Lebendigen (hier?) / (?alle) Personen (hier?) /					
phrase	mensch		mensch / Mann / Frau / Kind / Person / Lebewesen /					
phrase	you_are_nice						40	
phrase	it's		it is / it's				40	
phrase	tell_me_your		Tell me your / ((what's)) your / ((ask_about)) your				40	
phrase	ask_about1		erzähl ((mir1)) über / erzähl ((mir1)) von / ((ich1)) frage mich / ((ich1)) bin interessiert an / ((ich1)) möchte mehr erfahren über / kennst Du dich aus mit / kannst Du ((ich1)) etwas erzählen über / ((fünf_w)) ((ist)) /  weißt ((du2)) etwas über / wie viel weißt ((du2)) über / hast du Ahnung von /				40	
phrase	danach_fragen		erzähl ((mir1)) über / erzähl ((mir1)) von / ((ich1)) frage mich / ((ich1)) bin interessiert an / ((ich1)) möchte mehr erfahren über / kennst Du dich aus mit / kannst Du ((ich1)) etwas erzählen über / ((fünf_w)) ((ist)) /  weißt ((du2)) etwas über / wie viel weißt ((du2)) über / hast du Ahnung von / wieso hast ((du1))					
phrase	a_any							
phrase	do_you_think		((do_you)) ((opinion_think)) / ((you)) ((opinion_think)) / are				40	
phrase	why_don't_you		why don't you / why not / why do you not / why aren't you / could you not / what if you / couldn't you / ((shouldn't)) you / ((why_don't_you)) just				40	
phrase	thoughts		thoughts / feelings / beliefs / understandings / opinions / thought / feeling / belief / understanding / opinion / ideas / idea / ((thoughts)) on / ((thoughts)) about / ((thoughts)) of				40	
phrase	Gedanken		Gedanken / Gefühle / Glaube / Verständnis / Meinung / Gefühl / Ansicht / Überzeugung / Auffassung / Urteil / Ideen / Idee / ((Gedanken)) über / ((Gedanken)) von					
phrase	can_i		((could)) I / (?is it) ((okay)) if ((I))				40	
phrase	kann_ich		((kann)) ((Ich)) / (?ist es) ((okay)) wenn ((ich)) / könnte ((ich)) /					
phrase	okay		okay / akzeptabel / in Ordnung / na gut / das passt / das geht / alles klar				40	
phrase	sorry		sorry / apologies / ((I'm)) sorry				40	
phrase	Entschuldigung		Entschuldigung / es tut mir leid / Sorry / Tschuldigung / Verzeihung / pardon / das tut mir leid.					
phrase	five_w		who / what / when / where / how / ((five_w)) or ((five_w))				40	
phrase	fünf_w		wer / was / wann / wo / wie / ((fünf_w)) or ((fünf_w))					
phrase	is_are		is / are / be / was / were / would be				40	
phrase	ist_sind		ist / sind / sein / waren / war / wären / wäre / würden / würde / werde / werden					
phrase	opinion_on		how ((do_did)) you feel about / ((!?what's)) your ((thoughts)) on / tell ((I)) your ((thoughts)) on / what ((do_did)) you ((opinion_think)) about / ((!?what's)) your opinion on / ((do_did)) you ((enjoy)) / do you ((dislike)) / how ((do_did)) you ((enjoy)) / how is / opinion on / ((?do_you)) ((have)) ((?a_any)) ((thoughts)) on / ((five_w))'s your ((preferred)) / you ((enjoy))				40	
phrase	meinung_über		"was hälst ((du1)) von / was denkst ((du1)) über / erzähl mir, was denkst ((du1)) über / was ist ((dein)) meinung über / macht es ((dir)) spass zu / hat es ((dir)) Spass gemacht zu /  gefällt es ((dir)) zu /"					
phrase	possess		have / got / possess / own / hold				40	
phrase	besitzen		haben / besizten / gehören / ich habe / ich besitze / mir gehört					
phrase	wildlife		"Eichhörnchen / Reh / Wolke / Baum / ein anderer Baum / ein verkorkst aussehender Baum / Eine Wolke die wie ((random_thing)) aussieht / eine Wolke die wie ((random_thing)) aussieht. oder doch eher ((random_thing)) / Katze / Hund / flying squirrel / Vogel / Amsel / eine Ziege die wie ein Eichhoernchen aussieht! Nein, warte, es ist doch ein Eichhoernchen"				40	"random, different"
phrase	Wildes_tier		"ein Eichhörnchen / ein Reh / eine Wolke / ein Baum / ein anderer Baum / ein verkorkst aussehender Baum / Eine Wolke die wie ((zufälliges_Objekt)) aussieht / eine Wolke die wie ((zufälliges_Objekt)) aussieht. oder doch eher ((zufälliges_Objekt)) / eine Katze / ein Hund / ein Gleithörnchen / ein Vogel / eine Amsel / eine Ziege die wie ein Eichhörnchen aussieht! Nein, warte, es ist doch ein Eichhörnchen / ein Hausschwein / eine Grinsekatze /"					
phrase	i_spy		steering wheel / brake pedal / windshield / a windshield wiper / another windshield wiper / radio / driver / a glove / a dash / a glove compartment				40	"random, different"
phrase	ich_sehe_was		ein Lenkrad / ein Bremspedal / eine Windschutzscheibe / ein Scheibenwischer / noch ein Scheibenwischer / ein Radio / ein Fahrer / ein Handschuh / ein Amaturenbrett / ein Handschuhfach					
phrase	random_thing		squirrel / squirrel / robot / robot lady / lady / beard / bearded lady / cloud / glove / car / motorcycle / duck / ((wildlife)) / ((wildlife)) / ((wildlife)) / ((wildlife)) / ((wildlife)) / pumpkin / apple / pear / lemon / bagel / bagel with cream cheese / cream cheese without the bagel / ice cream / oversized lollipops / tiny horse / skeletor / tangled slinky / pope / explosion / world famous pugilist tommy ray handley				40	"random, different"
